side,entry_time,exit_time,reason,qty,entry_px,exit_px,pnl
long,2024-12-09 03:45:00,2024-12-09 07:00:00,SL,0.010411630822018543,99090.84999999999,98575.12908740478,-6.398508349301234
short,2024-12-21 12:00:00,2024-12-22 14:45:00,TP1,0.005264916203676484,97917.75,95483.40999999997,12.307475660711034
short,2024-12-21 12:00:00,2024-12-23 16:15:00,TP2,0.005264916203676484,97917.75,93049.05999999997,25.130532745511125
short,2025-01-02 01:15:00,2025-01-02 01:30:00,TP1,0.005441678292072976,95081.08,94975.92499999999,0.05510514162055413
short,2025-01-02 01:15:00,2025-01-02 01:45:00,TP2,0.005441678292072976,95081.08,94870.76,0.6276653762551667
long,2025-01-05 14:30:00,2025-01-05 15:30:00,TP1,0.0052975042543936205,97675.2,98058.11251158507,1.5100316313041506
long,2025-01-05 14:30:00,2025-01-05 20:15:00,TP2,0.0052975042543936205,97675.2,98441.03502317014,3.5375509987120437
short,2025-01-12 14:30:00,2025-01-12 15:15:00,SL,0.010913185986848801,94873.70000000001,95124.3367589882,-3.7719875221225454
long,2025-01-23 20:00:00,2025-01-27 01:00:00,SL,0.00987158919776458,104846.04999999999,101281.56,-36.20458452365829
short,2025-01-28 10:30:00,2025-01-28 15:30:00,SL,0.01004118474402402,102714.64,103343.70999999999,-7.351143067122494
short,2025-01-28 15:30:00,2025-01-28 15:45:00,TP1,0.00500481893177408,102964.92,102639.51999999996,1.1140615835150711
short,2025-01-28 15:30:00,2025-01-28 16:00:00,TP2,0.00500481893177408,102964.92,102314.10999999994,2.7434940211680594
short,2025-02-09 10:45:00,2025-02-09 13:45:00,TP1,0.00532764575664866,96762.0,95963.25999999998,3.742017814846651
short,2025-02-09 10:45:00,2025-02-09 21:30:00,TP2,0.00532764575664866,96762.0,95164.50999999995,7.999602591493986
short,2025-02-10 15:15:00,2025-02-11 00:30:00,SL,0.010633580839826164,97069.98000000001,97954.75,-10.445178935763018
long,2025-02-16 09:15:00,2025-02-16 13:00:00,SL,0.010609995909514659,97187.31,97040.41396860834,-2.5889439706001025
short,2025-02-24 00:30:00,2025-02-24 01:30:00,TP1,0.0053529348726923005,96292.79000000001,95866.54216283368,1.7673687168534749
short,2025-02-24 00:30:00,2025-02-24 03:30:00,TP2,0.0053529348726923005,96292.79000000001,95440.28432566735,4.050240023400159
short,2025-04-01 08:30:00,2025-04-01 09:00:00,SL,0.012281056894417738,83989.5,84300.99000872557,-4.858819060494659
short,2025-04-02 20:15:00,2025-04-02 22:00:00,TP1,0.006001643832117196,85892.63,83732.025,12.458168289663758
short,2025-04-02 20:15:00,2025-04-03 14:45:00,TP2,0.006001643832117196,85892.63,81571.40999999999,25.43189359883785
short,2025-04-04 10:00:00,2025-04-04 10:15:00,TP1,0.006182682469909408,83683.98000000001,82974.1882653404,3.873219647465881
short,2025-04-04 10:00:00,2025-04-04 11:00:00,TP2,0.006182682469909408,83683.98000000001,82264.38653068079,8.26389262882818
long,2025-04-16 08:15:00,2025-04-16 14:15:00,TP1,0.0061969580467228745,83589.12999999999,84305.415,3.918570368677603
long,2025-04-16 08:15:00,2025-04-16 15:15:00,TP2,0.0061969580467228745,83589.12999999999,85021.70999999999,8.355201007722915
long,2025-04-24 08:45:00,2025-04-24 12:15:00,TP1,0.005635999184732213,92017.76,92682.06973854921,3.2235650999597225
long,2025-04-24 08:45:00,2025-04-24 14:45:00,TP2,0.005635999184732213,92017.76,93346.38947709843,6.965798552072234
long,2025-04-27 16:45:00,2025-04-27 18:30:00,TP1,0.0055295203398089505,93881.83,94300.75500000002,1.7961745926768977
long,2025-04-27 16:45:00,2025-04-28 00:00:00,SL,0.0055295203398089505,93881.83,93602.52,-2.062799589472455
long,2025-04-30 14:15:00,2025-04-30 16:15:00,SL,0.01103030496844952,94123.98999999999,93543.61034502416,-7.436780024118234
long,2025-05-03 08:15:00,2025-05-03 08:45:00,SL,0.010767370370101986,96353.39,96299.96,-1.6124855851199178
long,2025-05-04 00:00:00,2025-05-04 00:30:00,SL,0.010809760085843216,95960.62999999999,95869.62,-2.0206157552661974
long,2025-05-17 00:45:00,2025-05-17 01:00:00,SL,0.010033950519851316,103360.01999999999,103343.01000000001,-1.2077014860041435
long,2025-05-17 17:00:00,2025-05-18 07:45:00,TP1,0.005027557604287782,103130.45,103866.145,3.178405339059571
long,2025-05-17 17:00:00,2025-05-18 13:45:00,TP2,0.005027557604287782,103130.45,104601.85,6.875355206688491
short,2025-06-01 16:45:00,2025-06-01 18:30:00,TP1,0.004941002901484379,105038.79000000001,104541.90550512311,1.937338318596382
short,2025-06-01 16:45:00,2025-06-01 21:30:00,SL,0.004941002901484379,105038.79000000001,105370.0729965846,-2.1566856486189687
short,2025-06-03 00:15:00,2025-06-03 02:00:00,SL,0.00978588506935169,106068.28,106491.42178239039,-5.180859256522054
short,2025-06-07 07:00:00,2025-06-07 12:30:00,SL,0.009885965789876706,104942.09000000001,105333.06,-4.904502514548559
short,2025-06-16 02:15:00,2025-06-16 02:30:00,SL,0.009802996886533239,105780.25,105838.3,-1.6063119626546223
long,2025-06-27 13:45:00,2025-06-27 14:00:00,TP1,0.004852991594398302,106821.0,107032.58000000002,0.5078811484568795
long,2025-06-27 13:45:00,2025-06-27 14:15:00,SL,0.004852991594398302,106821.0,106679.92,-1.2027191392158731
long,2025-06-30 15:15:00,2025-06-30 15:45:00,TP1,0.004835827587984166,107192.95999999999,107739.91548023527,2.125293236314849
long,2025-06-30 15:15:00,2025-07-01 05:00:00,SL,0.004835827587984166,107192.95999999999,106828.29634650981,-2.2809355038106394
long,2025-07-01 05:30:00,2025-07-01 07:45:00,TP1,0.0048524481446367805,106824.2,107140.95731889748,1.0179210490596895
long,2025-07-01 05:30:00,2025-07-01 09:15:00,SL,0.0048524481446367805,106824.2,106613.00178740169,-1.542674851778121
long,2025-07-04 08:15:00,2025-07-04 13:30:00,SL,0.009528211433228502,108799.56999999999,108542.13648318355,-3.488319844541855
long,2025-07-06 10:15:00,2025-07-06 10:30:00,TP1,0.004799967220213744,107950.37,107980.30000000002,-0.37456705001829216
long,2025-07-06 10:15:00,2025-07-06 10:45:00,TP2,0.004799967220213744,107950.37,108010.24000000002,-0.23092788695436806
long,2025-07-13 01:15:00,2025-07-13 06:30:00,TP1,0.004413806885397967,117388.0,117970.03500000003,2.0495776328343815
long,2025-07-13 01:15:00,2025-07-13 12:45:00,TP2,0.004413806885397967,117388.0,118552.08000000005,4.617327344331592
long,2025-07-15 01:30:00,2025-07-15 01:45:00,SL,0.0086932982229548,119278.39,118754.43879534608,-5.589509260118664
long,2025-07-24 05:30:00,2025-07-24 06:45:00,SL,0.008790576220232674,117894.84999999999,117381.74,-5.544640962979181
long,2025-07-28 20:30:00,2025-07-29 03:45:00,TP1,0.004394788148321382,117845.18,118598.31764904525,2.790320873470867
long,2025-07-28 20:30:00,2025-07-29 15:30:00,SL,0.004394788148321382,117845.18,117343.06156730317,-2.7235053854019635
short,2025-07-31 16:30:00,2025-07-31 16:45:00,TP1,0.004365784417812763,118628.84000000001,118518.9,-0.03769361511134739
short,2025-07-31 16:30:00,2025-07-31 17:00:00,TP2,0.004365784417812763,118628.84000000001,118408.95,0.44256439062552244
short,2025-08-04 08:15:00,2025-08-04 14:00:00,SL,0.009049948396154375,114459.92,115000.06,-5.926539615690126
long,2025-08-12 11:15:00,2025-08-12 11:30:00,SL,0.008736379807499146,118500.31,118424.8,-1.694617912710972
short,2025-08-17 16:00:00,2025-08-17 18:45:00,TP1,0.004382006830884747,118107.33,117542.275,1.9597657804229678
short,2025-08-17 16:00:00,2025-08-18 01:15:00,TP2,0.004382006830884747,118107.33,116977.20999999998,4.437122529661878
long,2025-08-22 12:30:00,2025-08-22 14:00:00,TP1,0.0046121168210243235,112284.01,112829.64058747944,1.997386783320997
long,2025-08-22 12:30:00,2025-08-22 14:15:00,TP2,0.0046121168210243235,112284.01,113375.28117495889,4.512686636002659
short,2025-08-27 14:45:00,2025-08-27 17:15:00,SL,0.009268669945758702,111815.93000000001,112349.65374194345,-5.9857676107402265
short,2025-08-31 01:00:00,2025-08-31 01:30:00,SL,0.00949029859455043,109141.6,109349.19090954552,-3.0068711400467683
short,2025-09-01 08:15:00,2025-09-01 10:30:00,TP1,0.004730860291871756,109439.47,108718.74029780917,2.8936335220453
short,2025-09-01 08:15:00,2025-09-01 21:30:00,TP2,0.004730860291871756,109439.47,107998.00059561834,6.305057219334286
long,2025-09-14 14:00:00,2025-09-14 14:15:00,SL,0.00896715951211714,115577.90999999999,115449.53,-2.1870338912435456
long,2025-09-15 01:15:00,2025-09-15 04:15:00,TP1,0.0044987243104820576,115164.51999999999,115615.92080287504,1.511618975953295
long,2025-09-15 01:15:00,2025-09-15 04:30:00,TP2,0.0044987243104820576,115164.51999999999,116067.33160575009,3.5413763424850466
long,2025-09-15 18:45:00,2025-09-16 17:15:00,TP1,0.004495325343081032,115307.79999999999,116693.54999999999,5.707936320032534
long,2025-09-15 18:45:00,2025-09-22 00:45:00,SL,0.004495325343081032,115307.79999999999,114383.94,-4.669320821417969
short,2025-09-24 15:45:00,2025-09-24 16:30:00,SL,0.009147145500339663,113346.40000000001,113706.32953209268,-4.330769976560539
short,2025-09-28 12:30:00,2025-09-28 13:30:00,SL,0.009486799573957927,109242.63,109585.45,-4.2902536980012
long,2025-10-09 15:45:00,2025-10-09 16:00:00,SL,0.00855103822394702,121147.15,121145.43000000001,-1.0506343422244449
short,2025-10-19 04:00:00,2025-10-19 06:30:00,TP1,0.004838518801162692,107039.87000000001,106591.08000000002,1.6546501687311497
short,2025-10-19 04:00:00,2025-10-19 09:15:00,TP2,0.004838518801162692,107039.87000000001,106142.28000000001,3.8272631703119613
short,2025-11-09 14:30:00,2025-11-09 15:30:00,SL,0.01002803284584369,103347.99,103831.19098761343,-5.884355190890929
short,2025-11-23 02:00:00,2025-11-23 02:30:00,SL,0.012068912673765895,85822.86,86290.70492119415,-6.684991291259272
long,2025-11-28 17:45:00,2025-11-30 13:15:00,TP1,0.005708551452587242,90663.98999999999,91704.11824766078,5.417096754439631
long,2025-11-28 17:45:00,2025-12-01 00:00:00,SL,0.005708551452587242,90663.98999999999,89970.54450155947,-4.474150074570844
short,2025-12-25 08:00:00,2025-12-25 08:15:00,TP1,0.005895747627533903,87793.31000000001,87531.975,1.0239283896988824
short,2025-12-25 08:00:00,2025-12-25 10:30:00,TP2,0.005895747627533903,87793.31000000001,87270.63000000002,2.5655229654985106
short,2025-12-26 14:30:00,2025-12-26 15:15:00,TP1,0.005856922400042716,88405.93000000001,86663.15,9.694644212243087
short,2025-12-26 14:30:00,2025-12-29 03:30:00,SL,0.005856922400042716,88405.93000000001,89567.81,-7.326230190374261
long,2026-01-07 14:30:00,2026-01-07 15:00:00,SL,0.01127812627750803,91842.4,91599.94,-3.768937434825286
long,2026-01-11 23:00:00,2026-01-12 00:15:00,TP1,0.005706934320037502,90717.12,91236.575,2.4452966738885227
long,2026-01-11 23:00:00,2026-01-12 01:00:00,TP2,0.005706934320037502,90717.12,91756.04,5.408367034128505
long,2026-01-12 14:30:00,2026-01-12 15:30:00,TP1,0.005705705522710319,90805.48,91458.75,3.2073932349692216
long,2026-01-12 14:30:00,2026-01-12 16:15:00,TP2,0.005705705522710319,90805.48,92112.03000000001,6.9329528271935565
long,2026-01-16 15:00:00,2026-01-16 15:15:00,SL,0.01085256144669479,95574.92,95261.37,-4.438351923353316
long,2026-01-18 13:30:00,2026-01-18 14:45:00,SL,0.010894495812809827,95166.29999999999,95021.38,-2.61482977489623
short,2026-01-22 13:30:00,2026-01-22 15:15:00,TP1,0.00578272466473699,89622.75,88733.13999999998,4.628678186894702
short,2026-01-22 13:30:00,2026-01-23 16:30:00,SL,0.00578272466473699,89622.75,90215.84999999999,-3.9497125526013432
short,2026-01-27 17:00:00,2026-01-27 20:15:00,SL,0.01177731825918198,88016.24,89010.06,-12.746981970012861
short,2026-01-28 12:15:00,2026-01-28 13:00:00,SL,0.01152049832659037,89867.69,90210.56464301985,-4.987382366775583
short,2026-02-03 01:00:00,2026-02-03 02:45:00,TP1,0.0065553146150333,78929.99,78284.92499999999,3.7133074071462073
short,2026-02-03 01:00:00,2026-02-03 14:45:00,TP2,0.0065553146150333,78929.99,77639.84999999999,7.944091317226441
short,2026-02-08 23:15:00,2026-02-09 10:30:00,TP1,0.0073459718695205135,70513.99,68977.84999999999,10.772089661311515
short,2026-02-08 23:15:00,2026-02-11 04:30:00,TP2,0.0073459718695205135,70513.99,67441.69999999998,22.062246606019198
short,2026-02-20 13:00:00,2026-02-21 14:15:00,SL,0.015478418412728054,67143.23000000001,68318.45,-19.238913167971592
short,2026-02-21 21:30:00,2026-02-22 13:30:00,TP1,0.007595175654934162,68289.87000000001,67736.875,3.6835206502784232
short,2026-02-21 21:30:00,2026-02-23 00:30:00,TP2,0.007595175654934162,68289.87000000001,67183.87000000001,7.885790848391742
long,2026-03-06 05:45:00,2026-03-06 06:00:00,SL,0.014743896566752677,70436.2,70343.97,-2.3976537129164686
short,2026-04-04 16:45:00,2026-04-04 19:15:00,SL,0.015412136030826716,67366.67,67524.77977353096,-3.476292024114897
long,2026-04-09 01:30:00,2026-04-09 08:30:00,TP1,0.007333556603998126,70764.89,71275.77651612426,3.225783550233834
long,2026-04-09 01:30:00,2026-04-09 15:30:00,TP2,0.007333556603998126,70764.89,71786.67303224851,6.970598725756588
long,2026-04-15 07:45:00,2026-04-15 08:30:00,TP1,0.007045504482334575,73730.43999999999,74149.68888229737,2.4328748239957507
long,2026-04-15 07:45:00,2026-04-15 19:00:00,TP2,0.007045504482334575,73730.43999999999,74568.94776459475,5.385288213313267
long,2026-05-07 01:00:00,2026-05-07 03:15:00,SL,0.01281205639859369,81151.54,80866.22584888898,-4.693351372166266
long,2026-05-08 07:30:00,2026-05-08 10:45:00,TP1,0.006529515405876634,79580.84999999999,80179.955,3.3902850084864125
long,2026-05-08 07:30:00,2026-05-09 17:00:00,TP2,0.006529515405876634,79580.84999999999,80779.07,7.30025966556703
short,2026-05-21 01:15:00,2026-05-21 04:00:00,SL,0.013358475034062308,77876.99,78129.16761332536,-4.410710532575022
short,2026-05-31 01:30:00,2026-05-31 01:45:00,SL,0.014038340762921193,74074.05,74143.81999999999,-2.0198215181360415
short,2026-05-31 23:00:00,2026-05-31 23:15:00,TP1,0.007030911288520308,73935.99,73803.93999999999,0.4090586648481294
short,2026-05-31 23:00:00,2026-05-31 23:30:00,TP2,0.007030911288520308,73935.99,73671.87999999998,1.3380250606825883
short,2026-06-11 14:00:00,2026-06-11 17:30:00,SL,0.01655969490413738,62794.0,63257.270000000004,-8.715295144979315
short,2026-06-20 00:45:00,2026-06-20 05:00:00,SL,0.016354131155295208,63530.0,63740.52925985765,-4.4837225915989904
short,2026-06-27 19:15:00,2026-06-28 19:45:00,TP1,0.008608021668858835,60323.36,59396.595,7.462337218522551
short,2026-06-27 19:15:00,2026-06-30 12:45:00,TP2,0.008608021668858835,60323.36,58469.82000000001,15.444025350320226
short,2026-07-01 15:30:00,2026-07-01 21:30:00,SL,0.01728222119873038,60224.909999999996,60691.81357569136,-9.113985655306745
long,2026-07-06 15:00:00,2026-07-06 15:45:00,TP1,0.008321398156905543,62484.020000000004,63129.78403193291,4.851018386445779
long,2026-07-06 15:00:00,2026-07-06 16:00:00,TP2,0.008321398156905543,62484.020000000004,63775.558063865814,10.222074354130141
long,2026-07-08 02:30:00,2026-07-08 05:30:00,SL,0.016537762205814228,62972.01,62623.687723526244,-6.799006870823397
long,2026-07-12 09:30:00,2026-07-13 00:30:00,SL,0.016259491424109287,64007.920000000006,63640.77,-7.0074236665387595
short,2026-07-13 00:30:00,2026-07-13 03:00:00,TP1,0.008152538542934112,63785.99,63059.924999999996,5.402214791649853
short,2026-07-13 00:30:00,2026-07-13 13:30:00,TP2,0.008152538542934112,63785.99,62333.84999999999,11.324528891422053
long,2026-07-23 02:30:00,2026-07-23 03:00:00,SL,0.015836242018156078,65780.01,65691.87,-2.4368166266112543
short,2026-07-26 04:45:00,2026-07-26 05:30:00,TP1,0.008069608474300468,64530.049999999996,64406.0928651578,0.48005345021844376
short,2026-07-26 04:45:00,2026-07-26 12:00:00,SL,0.008069608474300468,64530.049999999996,64612.714756561465,-1.1881379945114887
short,2026-07-27 13:45:00,2026-07-27 14:15:00,TP1,0.007984021955194417,65217.36,64895.350000000006,2.0515235431471908
short,2026-07-27 13:45:00,2026-07-27 14:30:00,TP2,0.007984021955194417,65217.36,64573.33,4.623823800533935
short,2026-07-29 16:30:00,2026-07-30 11:45:00,SL,0.016360149627451734,63695.09,64718.93000000001,-17.800611885301656
short,2026-07-31 01:30:00,2026-07-31 01:45:00,TP1,0.00802381458385763,64824.6,64579.45,1.4478810934325885
short,2026-07-31 01:30:00,2026-07-31 02:30:00,TP2,0.00802381458385763,64824.6,64334.28999999999,3.4159830360028427
short,2026-08-16 09:30:00,2026-08-16 16:00:00,SL,0.01652012211681967,62999.99,63158.86000000001,-3.6666316047580723
long,2026-08-30 23:45:00,2026-08-31 08:00:00,TP1,0.006696536720650908,77682.01,78339.01345040204,3.877247474847059
long,2026-08-30 23:45:00,2026-08-31 17:30:00,TP2,0.006696536720650908,77682.01,78996.02690080408,8.274762314077577
