zone_pct,htf_rule,rr1,rr2,score_threshold,sl_method,tp2_enabled,use_htf_filter,num_trades,round_trips,win_rate,total_pnl_pct,profit_factor,cagr_pct,max_dd_pct,positive_years,years_present,years
0.2,4h,1.5,3.0,5,Swing,False,True,231,231,44.15584415584416,1.342007711847855,1.1756925646526986,0.28784464922548825,-0.9115060473726323,4,5,4.63791923340178
0.2,4h,1.5,3.0,5,Swing,False,False,798,798,38.847117794486216,-3.9982625240691902,0.8711112931429849,-0.8728520399691408,-4.136546784357693,1,5,4.654346338124572
0.2,4h,1.5,3.0,5,ATR,True,True,341,233,54.252199413489734,1.4030713487181188,1.1754951906633602,0.30087078717231375,-1.2860803467577624,4,5,4.63791923340178
0.2,4h,1.5,3.0,5,ATR,True,False,1133,805,45.98411297440423,-4.142554494603574,0.8735536205790584,-0.9048817783934626,-4.414704917501046,1,5,4.654346338124572
0.2,4h,1.5,3.0,5,ATR,False,True,236,236,45.76271186440678,0.13607430410114785,1.0190346205574783,0.029323870612341096,-1.3278781610192751,4,5,4.63791923340178
0.2,4h,1.5,3.0,5,ATR,False,False,832,832,40.38461538461539,-4.043670951710014,0.8626914013225836,-0.8829276637421946,-4.262472925430028,1,5,4.654346338124572
0.2,4h,2.0,4.0,5,Swing,True,True,300,212,47.333333333333336,2.9777347676862194,1.3280133119558244,0.6346731528333427,-1.794792645630304,4,5,4.63791923340178
0.2,4h,2.0,4.0,5,Swing,True,False,914,686,38.51203501094092,-4.454496466500327,0.8675455438687818,-0.9742558314298266,-4.571554596073069,1,5,4.654346338124572
0.2,4h,2.0,4.0,5,Swing,False,True,230,230,42.608695652173914,3.2042795551640886,1.3878175100471966,0.6823668310578235,-1.3232280745038498,5,5,4.63791923340178
0.2,4h,2.0,4.0,5,Swing,False,False,785,785,33.2484076433121,-3.388477868100338,0.9009283102643122,-0.737908807197718,-3.9681358706161136,1,5,4.654346338124572
0.2,4h,2.0,4.0,5,ATR,True,True,328,230,49.69512195121951,2.101868059676458,1.2433310359193137,0.4495022337278165,-1.464474457006262,4,5,4.63791923340178
0.2,4h,2.0,4.0,5,ATR,True,False,1036,770,40.54054054054054,-3.8247874029939912,0.8894490001656079,-0.8343942642622948,-3.9903416311124067,1,5,4.654346338124572
0.2,4h,2.0,4.0,5,ATR,False,True,234,234,42.73504273504273,1.6709531782982623,1.2178626228475808,0.3579429301323822,-1.4173518516507857,4,5,4.63791923340178
0.2,4h,2.0,4.0,5,ATR,False,False,826,826,34.74576271186441,-2.608351884177698,0.9200534375357385,-0.566241241467369,-2.7148382354830356,1,5,4.654346338124572
0.3,4h,1.0,2.0,3,Swing,True,True,1341,852,58.314690529455625,0.7933279135862895,1.0261329042067033,0.1697206417901942,-2.2931817694158934,2,5,4.659822039698836
0.3,4h,1.0,2.0,3,Swing,True,False,3544,2338,52.426636568848764,-20.015032047079174,0.7594552240868725,-4.676984205877321,-20.349685749168575,0,5,4.662559890485968
0.3,4h,1.0,2.0,3,Swing,False,True,932,932,52.14592274678112,-2.0095819210306565,0.9271102871718288,-0.43470182550121583,-3.560968793679903,2,5,4.659822039698836
0.3,4h,1.0,2.0,3,Swing,False,False,2770,2770,46.85920577617328,-23.496777484392002,0.7119210093012864,-5.582548664856524,-23.727669541529806,0,5,4.662559890485968
0.3,4h,1.0,2.0,3,ATR,True,True,1440,911,62.22222222222222,2.287016526198033,1.0845980462925378,0.48644599550629053,-1.9856593248002683,4,5,4.659822039698836
0.3,4h,1.0,2.0,3,ATR,True,False,3992,2674,54.55911823647295,-22.831152631240165,0.7377136896498242,-5.406959113527032,-23.152487374286643,0,5,4.662559890485968
0.3,4h,1.0,2.0,3,ATR,False,True,973,973,56.93730729701952,0.006707197635894503,1.0002847965112869,0.0014393298551462763,-2.3434550406531858,3,5,4.659822039698836
0.3,4h,1.0,2.0,3,ATR,False,False,2906,2906,48.3826565726084,-26.842962698212524,0.6646437417962455,-6.483896542496225,-27.07623812630092,0,5,4.662559890485968
0.3,4h,1.5,3.0,3,Swing,True,True,1147,785,51.089799476896246,2.146829055514723,1.0639562832606835,0.4568753563253036,-2.2160068956671517,3,5,4.659822039698836
0.3,4h,1.5,3.0,3,Swing,True,False,2818,2027,44.74804826117814,-19.125036733763903,0.7739269426349282,-4.450486883148519,-19.641651904399893,0,5,4.662559890485968
0.3,4h,1.5,3.0,3,Swing,False,True,897,897,44.3701226309922,1.4097715794932602,1.0437325006056246,0.30087665981577416,-3.0674870771994325,4,5,4.659822039698836
0.3,4h,1.5,3.0,3,Swing,False,False,2575,2575,37.8252427184466,-21.27942315223821,0.7705270104356471,-5.002191280581769,-21.898123988367626,0,5,4.662559890485968
0.3,4h,1.5,3.0,3,ATR,True,True,1284,866,54.04984423676012,4.281762118591111,1.1374026904329597,0.9038002184097449,-1.9832945823825312,4,5,4.659822039698836
0.3,4h,1.5,3.0,3,ATR,True,False,3398,2436,45.938787522071806,-20.981038592398953,0.7753978425851383,-4.925077558267654,-21.513241008521792,0,5,4.662559890485968
0.3,4h,1.5,3.0,3,ATR,False,True,938,938,47.01492537313433,1.6243830841487803,1.0562128007879426,0.3463909706287849,-2.05890843685933,4,5,4.659822039698836
0.3,4h,1.5,3.0,3,ATR,False,False,2797,2797,39.041830532713625,-23.589186590979224,0.7441730643495881,-5.607020640431015,-24.02391296603912,0,5,4.662559890485968
0.3,4h,2.0,4.0,3,Swing,True,True,1047,747,46.13180515759313,3.9158079081739303,1.112059020243514,0.8272172217469453,-2.3377252688007433,4,5,4.662559890485968
0.3,4h,2.0,4.0,3,Swing,True,False,2406,1797,40.35743973399833,-12.364559303136053,0.8566525751539706,-2.7910446875258677,-13.4066206100724,1,5,4.662559890485968
0.3,4h,2.0,4.0,3,Swing,False,True,852,852,38.84976525821596,2.7206233825393316,1.076470788139286,0.577708426538659,-2.3577227989664196,4,5,4.659822039698836
0.3,4h,2.0,4.0,3,Swing,False,False,2340,2340,32.39316239316239,-19.480237540446453,0.7966100924528522,-4.540646981620489,-19.993748456810895,0,5,4.662559890485968
0.3,4h,2.0,4.0,3,ATR,True,True,1176,827,48.46938775510204,5.694436273327107,1.1697707508964477,1.1948863114630282,-1.3474267934289816,4,5,4.662559890485968
0.3,4h,2.0,4.0,3,ATR,True,False,2923,2198,39.993157714676705,-18.94597543069432,0.7986002885153897,-4.405153892452174,-19.48400183631475,0,5,4.662559890485968
0.3,4h,2.0,4.0,3,ATR,False,True,912,912,41.228070175438596,4.325319379642688,1.1345697071967238,0.9128433566463201,-1.7897413212588296,4,5,4.659822039698836
0.3,4h,2.0,4.0,3,ATR,False,False,2680,2680,32.798507462686565,-21.033676631692188,0.7898197871771626,-4.938664559061023,-21.513177535743676,0,5,4.662559890485968
0.3,4h,1.0,2.0,4,Swing,True,True,924,581,59.307359307359306,1.3366563280748456,1.0650269413382316,0.2853532698007477,-2.3998497989263727,2,5,4.659822039698836
0.3,4h,1.0,2.0,4,Swing,True,False,2522,1666,52.29976209357653,-12.393781735397372,0.8083613206488233,-2.799618454181463,-14.921034578829548,1,5,4.659822039698836
